PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,num
-1.0282148680864858,3.3258966379470514,-1.1708001099476641,-0.8745780447137621,0.23179985395746228,0.4363109158511337,-0.061292464787667755,1.3219749207392888,0.6348296448045609,0.1788201807447897,-0.18187174324191144,-0.04918985910163434,-0.3296479605191748,0.0002878819586061565,0
-1.549176575489483,2.7012952325712947,-2.1035300453342263,-0.1612538857721728,0.2841584473172081,0.14568400851890867,0.2823019311670364,-0.20442431545549128,-0.4286665647392623,0.882322485444226,-0.3528468171674706,0.3221493906321283,0.13951444873836716,-0.08286112010144706,2
-1.5132175820811533,0.7191243430906299,0.5432469199931995,-1.2761053710286303,0.571232883374396,0.7677153621258979,-1.5831991293570218,0.17755218412213813,0.17282020818396343,0.4907723915060902,0.6661976258160486,0.07336895389125891,0.5323489315118998,0.16407909346220814,1
-1.2073649782435638,0.5640259149303778,-0.05717231292162425,-0.6891803434732197,-0.19362498938668168,0.0668072855425088,-1.0773702956059024,-0.38108243761639465,-1.3520727945055724,-0.31071825809388076,-0.0173225580097634,-0.22617449157843345,0.26549857289228174,-0.14811409252873983,0
-2.3450444329055076,-0.2908213039701397,-0.11813745178990118,-0.2541043393025513,-0.9202519873228996,0.43804339233572853,-0.6912925724055367,-0.2543898871686356,0.3030015333486489,0.711435642073269,0.6420860830052092,0.8568497444405849,0.3701832081960835,-0.21182394655897382,0
-2.455933603532448,-0.47472585639076736,0.1836007239774402,-0.8123171921164548,-1.024292080552046,0.1679936291159232,-0.4412846218830053,-0.15194910497216146,0.405141920339964,0.6411376525871324,0.00895048422516534,0.0075330909698118065,0.43252614355615127,-0.34535665292762563,0
-0.48493239732398863,0.6696850924593751,-0.6700689447998885,1.7854173542922478,-1.0086957212184378,-1.0853961595596855,-0.9128108260854668,-1.2491851015721505,-0.16141830542392938,-0.6341467284645906,0.0310216556157884,-0.06944709187599732,0.15592800755562763,-0.47533505576339086,3
-0.34817937042619534,1.958989497615804,0.17695075630089446,-0.5939507291431269,0.5188497107047487,-1.472375522879495,-0.2439187124197173,-0.642698648984851,0.16646025365851325,-0.3190450648967461,0.01939050327910069,0.44243095234526747,0.4136120354724827,-0.5161784971760084,1
-1.1623529043702623,1.9973254215696739,-0.11820193864113057,0.4193088664124379,0.6255925376405962,-0.9484631248820922,-0.3305753609507262,-0.550082504170565,-0.81212194775717,0.2775181212671636,-0.04230681938707026,0.28462347032595253,0.11451645429668289,-0.19652678737125026,3
-0.34592921834669277,1.0696871266838173,0.7591342507064721,-0.5445651330737832,-0.19343113208950602,-0.1901999976508769,-1.1914722106622442,0.18348098828100978,-0.2954624677907058,-0.25973382081924823,0.8948310972695267,0.49329162396294507,0.5635000414811656,-0.9243636037884901,0
-0.4304496270764413,4.15087526031615,-1.5052931740042659,-1.3869428021653052,0.988944777641588,-1.6539968341379574,1.2548148450718284,0.1709675105709838,0.08957332463530993,-0.5632716108217398,-0.019039182457343762,-0.2950779806174909,-0.6889682899372505,0.005818198914416289,4
-2.056378914960154,0.3142474945353384,-0.09946332041441855,0.18953673305032714,-2.028083599180466,0.002473146745482227,-0.6014794567024921,-0.9562526501622506,-0.3764792979722154,0.8360391471147685,-0.22978074236837742,0.25151476630503694,0.08367938994125856,-0.10393943486470067,0
-1.4951708723542148,3.1778527401200596,-0.15108960237782118,-2.309724643129396,0.6130430564312127,0.3479920397830535,0.1807066454912797,1.3026354431554816,0.46244077792607063,0.4006027683292701,-0.7003322957956809,0.022422610840869772,-0.3933497776641133,-0.00136607505232067,0
-0.8861156168824061,1.105535951071671,0.36752967892555277,-0.6686483320623635,-1.0382474113438263,0.7203050639205422,-1.2989501687797351,0.3369045520628442,0.354658106220212,0.27654083663446205,0.7940847019665088,-0.42155942036862903,0.5178365159928028,-0.33313270103555415,0
-1.9145566422627347,0.5047034065908327,0.2639280767737001,-1.0333916863538346,0.6013794818779888,1.134059539321348,-1.3358077995645095,-0.2427181800134397,0.5218603288934077,-0.13953058853898034,-0.22827196890030338,0.25697561872382785,-0.30240476781120607,-0.10373171759751779,1
-1.3480358108607242,1.9469932287724299,-1.4695876227486733,0.8548073926221295,-0.24588080110886257,0.7090696688624933,-0.18885742286880325,-0.4145745642701932,-0.8517948983749111,-0.9092365575928484,0.7006910569326087,-0.34678277629721055,0.18748814122931645,0.31775270396855504,4
-0.9638739925990699,-0.371424503395105,-1.160499212383344,0.2243498205501503,0.26412617343687794,-0.36170872527900555,-1.5242039047873863,0.046674878653839014,0.8477086052785294,0.2891308390131492,0.8022087523620803,-0.3204496450131971,0.444104018863703,-0.10217782599526853,0
-0.3878364589237703,1.52854106114156,0.5956088276244172,0.7455679830088003,-1.2293560676736157,-0.7195727018281568,-0.8982627727862229,-0.9090387798446312,-0.273100442148769,-0.7151396586699958,0.14298776196100882,-0.8707418812683663,0.2040018491038481,-0.1964131378233526,4
-1.762210256406347,2.33294773730474,0.41031652002371755,-0.9559523984372648,1.1038298404632747,0.9951394523478541,-0.6021078340661739,-0.02315444540914363,0.7584547838624177,0.09751801278274205,0.6339053926368095,-0.08008196490676944,-0.3893880064344769,-0.0834888034445449,0
-1.0888059331707232,0.38931422512712105,-0.23310427042123108,-0.12242679374745545,-0.5122381766085664,0.5093027395225989,-0.8847976545240542,-0.3234111849337318,0.460708657526926,-0.5352453255858703,0.8503199793778584,-0.32571579364761616,0.5611975822454524,-0.5903888429926176,0
-2.857024000147174,-0.3035572928954163,-1.664949048780188,-0.1269457354267316,0.13110812116700699,-0.05194430619056678,0.21416192990702168,0.36233405054778944,0.741004079847102,0.3697139717573774,-0.5685177833785917,-0.11849977689934835,-0.5788249820927044,-0.40516269167190266,0
-0.5990400643355372,0.4871108495481181,-1.1165960062537994,-0.7615436455036159,0.25988559024239904,0.198160432780842,-1.939978280411023,-0.3985810465197935,-0.509239525063014,0.32075338819717925,-0.2670234765098544,-0.37649428945021557,0.27729703311451936,0.25925422301003254,0
-2.4500654305329888,0.324943251150904,-1.0785549061081308,-0.09324646110279326,0.6927224404164385,-0.13093966621301442,0.19257235159333422,-0.5523819233351672,1.0603949846207614,0.36081026053703,-0.06808943426510197,-0.018969684694321143,0.43906670451299623,-0.1644855217644954,2
-2.6438727285496397,-0.5863298094248534,-0.13861192443951745,-0.807852385299402,-0.8080232246130664,0.7838264026148394,-0.3247221278454654,-0.4560918477037033,0.5533988257606757,0.0068692332449743765,-0.621459812380909,-0.07875091067418816,0.48327035688011677,-0.3205589489137258,0
-0.9649068733926136,2.0471709919028753,-0.9467811844149815,-0.09072949783954491,-0.038070783202014014,-0.15108103151849875,-0.7921984843529299,-0.39625675588476517,-0.2963249141129343,0.8228883611485256,-0.3314546691078495,0.3152224844779063,0.13376211384676318,0.23050342572373608,1
-0.278544820769668,2.171898629159112,-0.7988512505085735,1.1864425625639452,0.29462012081147654,-1.1913182053326326,-0.43198081264761956,-0.9085316250760964,-0.14067854401597774,-0.4137577462940637,-0.042338834666222125,0.03551667642795747,0.17076820232470225,-0.23144654920626676,1
-1.7653360474718036,1.1694363523168128,-0.46754388548187675,-0.7047445409114044,-0.4076298827227792,-0.510331426057885,0.29349413117897116,-0.29277129425092513,-0.9795392715972262,-0.02018216466435037,0.8519435228557177,-0.2447652688932743,0.07019002991368539,0.09323337888225264,1
-2.061096945111046,-0.80067332782832,-1.29813395362269,-0.09407803956695808,-0.432044217357368,-0.17837683741514385,-0.711802827936127,-1.5025025462988895,0.10424331817389404,0.20612252471787387,-0.18503559342320508,-0.3544864745761236,0.1424535888049433,0.07203108884544987,1
-1.6880299892297936,1.0756710840811299,-0.7087274862759758,-0.44161895661179795,0.5442639137044454,0.16174363064647806,-0.025395122106975893,-0.1265335983746344,0.5833174032654967,-0.2393181682454399,0.7715072491095215,0.045111433984085625,0.48459022414952047,-0.04629083432992684,0
-0.8600707207450776,1.4091880263156584,-1.0279932231884512,0.36880690224697166,-0.023319542195306922,-0.5480679896490346,-0.36668730302191044,-0.32935540690906095,1.290361587882481,0.22557560845023547,-0.16840871092557694,0.4198116023464427,0.5282355673493516,-0.37482992788164804,0
-1.2191824077920648,0.7554750227703998,0.2827598073687623,0.6011397286557261,-0.08554961423550608,-0.5663763202164491,-1.1083836901753281,-0.6515892070248702,-0.8602603887505167,-0.09046366024204956,-0.05582636793698478,0.3573495979582751,-0.804750157007698,-0.38837273713822973,2
-1.3187325671549048,0.38150385353372934,0.15332195711276064,0.017483843772720054,-1.4190484468512818,0.1275724197098413,-0.671175662589828,-0.3082054226763104,0.6969543489478047,-0.47760119971808024,0.7208254116224176,0.7526436994390542,-0.47101402157589134,-0.48812650719165895,0
-0.77264498448234,4.016166140076113,-2.213716052348672,0.2819435140104247,0.3987670865803008,-1.1408513534836002,1.5844858657174412,-0.1654676760883475,-0.18740624489585012,-0.26888722103152596,-0.13669729713301365,0.3718439573186973,0.134946292414582,-0.02175160372467219,1
-2.103772714006101,0.14560364808842,0.3890351827812013,-1.0156432413735643,0.11540819311491951,0.7954263987503601,-1.0596009498096566,0.058411944460396326,0.31885937717241575,0.4347803258226919,0.7302907486987819,-0.04340743479434778,-0.470855926314958,-0.3866049889833746,0
-0.42458358051561707,1.3628260222222504,-1.3633087764637368,0.48141345783651157,0.32708665209156346,-1.3283804575182763,-0.41279854097005564,-0.18788662938973139,-0.5087383479811702,-0.2170630901244872,0.10883880513544514,-0.6803064393403282,0.1494137220206554,-0.1766812745103302,2
-0.6533389847335462,3.8736269763707387,-0.679003204864227,0.42195398207262014,-0.3030696646288835,-0.48478484348114637,0.6923356772325084,-0.3410222798782799,-0.4507293840782551,-0.3354034594718267,-0.12824407695252604,0.27110995697309953,0.16481723525431213,0.0034168510629794813,2
-0.36318428016724635,1.4730254246995291,0.09973812635795537,0.5828985255167607,-1.2783622925354226,0.867925394628338,-1.0152973346684868,0.3132502264450705,0.006846280183171294,-1.266096471628492,0.8974007938473013,-0.25663289771097547,0.5870979644648441,-0.22486679459783662,1
-1.240244928018373,1.1865846689620718,0.25716771875350364,-0.5643812877417476,-1.3742567444222478,0.563025815541859,-1.0696466471540176,-0.9853697820894919,-0.06743716765410979,0.0776418059402735,0.5868325262177368,-0.4823339276824496,0.14983683800241787,0.531754149730209,0
-0.10098776979747098,2.8741442962089887,1.5493470176955937,0.6182009339556106,-1.6398887520839223,0.07807366136968395,-1.3262757569245327,-0.9182947252748404,-0.19636096348767057,-0.06395128512748673,-0.15574548372690417,-0.09394494186198102,0.19300337169496384,0.05000423423772718,2
-0.7874543592337622,1.3621283338228123,0.7867034289006936,1.4320738855825637,-1.98565491780206,-0.03997628918227153,-0.62087808441687,0.5156730593312189,0.12784866308919224,-0.5053482820106837,1.1240755680955483,-0.637094708794059,0.36801401963597546,-0.36521336358785783,1
-0.7948809196910682,1.1914819943502906,0.7712999530488716,-1.3130629338050999,-0.21987534487640803,0.5315425103208498,-1.6877798960112467,0.5634697139790854,0.49159545537838456,0.18689144299239377,0.692130951452506,-0.04006236797694657,-0.4072259853541321,0.07201864291496154,0
-1.426529616753807,2.4300546499556366,-1.5638537362943148,-1.2980802134157736,1.1809238208346908,0.06249930094050947,0.6532348326505377,0.14338249270877967,-1.366257301587586,-0.024402857557413296,-0.09195455808229379,-0.15506338385920246,0.24515096225727173,-0.25443665705983265,3
-0.06691071366085499,3.071124271031219,-1.6196829218913718,0.6994328486814607,1.2462077792917685,-1.5779706181471054,0.032233712662887354,-0.01717411209152192,-0.4232609032026044,0.13579990671531714,-0.05646567751249282,0.11941238568548201,0.1217717046796255,-0.11326003684146826,1
-1.59534152849375,2.2891355980882695,-2.249335459128549,-0.7585797663887612,1.2165158400612412,0.5789138515216559,0.29921201049305324,-0.06710415899619793,0.2611845174882615,0.14031811965674515,-0.32991209870499605,0.04244267529196083,0.40329038647375237,0.37691604949233115,1
-2.60732723069893,-0.013127794511977597,-1.6043894685715006,-0.41049384254290977,-0.0171286809527227,0.4321584437398587,0.4555756756270263,-0.36598667064702767,0.7641862017349321,0.17825991111171338,-0.13664961721992264,0.18972334524151163,0.45785669759485736,-0.16616204260693493,1
-1.0541555095202586,1.573650305001208,1.4007090290877204,-1.3211066278635544,0.09833231993143876,0.8040505780440045,-1.5211475740054847,-0.06951842624287669,0.7986845436419752,-0.09243769480648803,0.6414799753372207,-0.0002662103536264504,-0.3704690037347719,0.17983622490306397,0
-0.4900276469109832,2.5770210221977017,-0.8331216083078182,1.0995919076283265,-0.21548682586682785,-0.006766765236015243,-0.377268937095263,-0.5978360509512978,-0.6494779075045598,-0.5884372507385045,-0.1621023459714554,0.24104110043714239,0.20752417723665884,-0.06141804280245369,1
-1.5557630481072564,1.7634566465122035,-0.053112905362710794,-0.10894612909672387,-0.06347949077909248,-0.008377608874669595,-0.2133682653990214,-0.026728809002634524,1.3472005093036632,0.056306169936859635,0.7472919875427092,-0.21157461625321058,-0.5337849822371434,0.10889262164711952,0
-2.167901150458677,-0.36258176103842266,0.20632681140902465,-0.49895894448298383,-0.32885544842133846,0.5431573682227524,-0.1357555166477598,-0.22965533400287677,-0.2058409425355638,-0.8206308061864616,-0.4287511224636135,-0.02791597103153559,0.5327971214064325,-0.6482082092437151,0
-0.0647652857127108,1.3206436023096022,0.467201256184521,-0.5282238639018336,-0.06395486771850623,-0.9082883950512356,-1.6573015666934305,-1.3708584980644918,0.3802593641822752,0.45752831292811014,-0.2622021836520641,0.09432980239150707,0.20939171423916514,0.06934068058747919,3
-1.0552644605014039,0.4345366536486349,-0.8218390227112299,2.402028851556987,-0.8284212518570172,0.3108994207495744,-0.6676482396503868,-0.3376686344158565,0.2228253838746132,-0.8712124178444667,0.04467997853663669,0.414034692556766,0.47851206385462286,-0.7116898397219833,0
-1.2266552394588,0.13041069078507525,0.24500403165883455,-0.2580718607979424,0.36092076443200877,-0.10872343219539149,-0.7926556985935566,-0.1858972917998765,0.2736689876087067,-0.9365841968268447,0.10736638487997979,0.045340239589015285,-0.34314769041050475,-0.6535659616574392,0
-2.8655997998779177,-0.3550364670475966,0.688709298268816,-0.6288802546076259,-0.6685396517722918,0.5035049596427958,-0.14234356999566142,-0.8490568116823733,0.7718540816155428,0.412861730227966,0.7591455236636359,0.0503809413898299,0.3562049264952635,0.015405569999267343,0
0.10776177516138144,2.43015597703453,1.6850905612903042,-1.3253634612687262,-1.012528265675705,0.20148814620449007,-1.146614537789825,-0.848902688898157,-0.9913720947168956,-0.5214583179070688,0.680460221002285,0.24092111063895433,0.29807318577036745,-0.316138026416239,3
-2.3539452053789915,-0.17118272633464832,0.01885973298192528,-0.2706277122884852,0.33545147717043305,0.8364657822245365,-0.9487362769672396,0.08660709214249512,0.18322841943057938,0.54349961724241,-0.6158424504807825,-0.21793591886871136,0.4233844575645155,-0.162114647730882,0
-2.3307983228083438,-0.3578702120060061,0.2175525237514644,-0.9932239512194653,-0.8725994486600029,0.5894777467030581,-0.3386660529543285,-0.6161299970575957,0.6945464418373545,0.18138652199526714,0.716366698307934,0.11185835238366632,0.4251761280579155,-0.004604769721618385,0
-1.8055085240643336,-0.16113333406120345,0.23902608010266202,-0.8355905246614702,-0.29090447745298414,0.15446814291040972,-0.6895345813405201,-0.6351733164120617,0.9143360387948574,0.19655000973101097,0.7432765012709227,-0.04016916465091819,0.43958730402699253,-0.003757126852444781,0
-0.7580119211604904,-0.07249638382286938,-0.31622402934031857,-0.6474193010597538,0.5474624165060594,-0.5478040507660261,-1.4486609747538348,-0.38591754380528337,1.4000406826176723,-0.15576275639308138,0.7452783274293121,-0.1723627565670928,-0.4316744956905778,-0.12431164268504508,0
-1.603936854196136,0.04990527462277394,0.1326905560347037,-1.1059347246093205,-0.20685780364999484,0.430825646376363,-0.9441873028917126,-0.2997899375239772,0.8407670928391642,-0.10742968828994723,-0.13570013316438934,0.12013989728701308,-0.3734817378342189,-0.25801898385251887,0
-1.549858209686192,0.11200758467635766,-0.024255399887582352,-0.44594741052089126,-0.0390533704081695,0.34125886288415086,-1.0856966698988042,-0.3404755522525767,1.0445978856370097,-0.12694192716188876,0.696460716467838,-0.03257414690515276,-0.46544077427838004,-0.017324402086386026,0
-0.9461095411577377,0.5436378217372828,-0.028585692435191268,-0.3824568907527225,1.1193058297205156,0.7967108591902521,-1.1972720467542812,-0.08846460273574469,-0.29723935349305547,-0.9074250792657674,-0.02338895546066927,0.15814724173934774,0.6828832013736227,-0.3714969356580803,0
0.0487173363284685,6.224597835890136,-1.4832432445750177,1.3444628158346164,-2.3177698599862393,0.079616056437922,1.2987819042899262,0.8723683620914913,0.41653663297708315,-0.6250617673320664,-0.08712633381312346,-0.9823759101960106,-0.8310583744570804,0.43868359119129485,3
-1.1412983531419125,3.801925420214182,-2.1419475466822693,-0.3846230017247661,0.5822722530196153,-0.6424910905230783,1.526886714306634,0.6204186554799556,-0.7342382421487281,0.0017907358204087565,0.7676099441303275,-0.30029387566550847,0.04330549714262333,0.4383366679986168,0
-2.060053597827248,-1.0090437432997525,-1.0594137414222162,0.27817531383906907,-0.5688144138590061,0.39727284217526015,-0.40112678551529213,0.3753097990420434,-0.27745156645374996,-0.705707135261709,0.9150356234787306,0.2018288822738527,-0.5143379908884858,-0.524579110623387,0
-1.5282719497134196,0.400041925267962,0.028032980324029844,-1.4849116486634788,0.16417349138507786,1.2834056694206348,-1.2962969054130034,-0.05445314155212039,0.48409000242736944,-0.27659963957590805,0.5390985643418544,0.333569943521616,-0.35042616900476,0.13219320466952852,0
-1.829335828430919,1.0009006019274453,-0.9394434656713184,-0.7346570191810177,0.10050444797053154,-0.27452689154698173,-0.1718517233567901,-0.724522774370343,-0.398268632573652,1.101166644161386,-0.33764500058627545,0.5805671185997536,0.0599545740523032,0.1645033747514781,1
-0.8563680725106373,1.5238063210932147,-1.4367087879545186,0.4717912083850605,0.674918373200707,-0.1725455480591269,-0.2827920905543598,-0.8183750049441973,-0.751882107497762,-0.489124898673879,-0.21656762026257836,0.518762143268829,0.2165055838529112,-0.11599220377078831,2
-1.0085601227749643,3.660355268818826,-0.6154077222846204,-0.18975256772618226,-0.540923220716077,-0.08484244920997117,0.8786243479289694,0.0655217290453532,-0.43423140192737036,-0.7141183136520487,-0.054541629736084896,-0.35181573029970203,-0.7575193457519004,0.11498863510402754,3
-1.6339378675060117,0.934234003772681,-0.7558808526299956,-0.6458421013022443,-0.3622263696582043,0.04926850468676991,-0.006780635762962783,0.5866262880567941,0.5863259336087174,0.48853402802398516,-0.5602008736849149,-0.34254759388761713,0.3987286985656434,-0.19567512163275355,0
-2.3332171105029804,-0.5359957454385679,-0.45671397011709625,-0.6652975933994104,-0.4394784864155679,1.043200197071266,-0.4809788621071971,-0.5233951004541059,0.44110313689082603,0.0698039100437429,-0.16691129420240644,0.2077007395644675,0.5124069813028326,-0.15737288775124578,0
-2.6199415475807193,-0.6812979422124742,-0.4769895937437124,-0.27867864098828027,-0.1850985984580772,1.0025728176112052,-0.41644425375736804,-0.6592685303140773,0.4939993666942081,0.16444482206543784,-0.1509553551836,0.16961732322338513,0.4730002723098755,-0.14937504612526906,0
-2.5910251189567135,-1.2358293064805772,-0.682936864497371,-0.08330016300385627,-0.9013944838499065,0.17478299401375386,-0.03625394990130726,-0.8272989239842226,0.8945425625745673,0.18580334240933963,-0.04596539814869363,-0.05925461101066243,0.4490947009015077,-0.40528093787177244,0
-1.9082895347604747,1.0983689081866608,-0.5138040981960382,-1.0118507559157002,0.8201231736696758,0.46696185695730363,-0.19635058752287868,-0.05549190114156227,0.8679701280209215,0.0906667731760695,-0.19402876054676302,0.2100970207745873,-0.41336761531336663,-0.055025199563894095,0
